14:09:03.681801 config: drop-rate=0.00, max-delay=0s, seed=1510340943680295600
14:09:03.696338 router is listening at :3000
14:09:30.857022 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
14:34:47.187210 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
17:49:31.654127 config: drop-rate=0.00, max-delay=0s, seed=1510786171651438200
17:49:31.656450 router is listening at :3000
17:49:57.850535 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:40.234749 config: drop-rate=0.00, max-delay=0s, seed=1510970200233748900
20:56:40.235749 router is listening at :3000
20:56:47.649576 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:47.649576 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:48.650090 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:49.651085 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:50.651716 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:51.652153 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:52.653052 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:53.653446 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:56:54.654371 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:01.777988 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:01.777988 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:02.778364 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:03.778426 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:04.778467 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:58:05.778557 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:29.600784 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:29.600784 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:30.605611 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:31.606269 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:32.606628 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:33.607277 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:34.607584 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:35.608361 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:36.608666 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:37.609294 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:51.447752 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
20:59:51.447752 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:00:46.702706 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:00:46.703205 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:00:47.702725 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:00:48.702914 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:00:49.703177 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:30.421225 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:30.422226 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:31.421714 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:32.422559 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:46.612188 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:01:46.612188 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:13.214476 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:13.214476 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:14.214905 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:15.215151 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:16.215388 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:55.875236 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:55.875236 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:56.875317 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:57.875844 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:58.876314 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:03:59.876810 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
21:04:00.883511 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:02:22.473918 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:02:22.474419 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:10:05.739517 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:10:05.739517 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:20.720605 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:20.720605 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:21.721228 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:22.721946 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:23.722025 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:24.722477 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:25.722592 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:26.723076 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:27.723749 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:28.724339 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:11:29.725318 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:04.774096 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:04.774096 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:05.774746 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:06.775226 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:07.775457 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:08.776091 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:09.776724 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:10.777511 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:11.777644 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:12.778026 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:13.778419 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:14.778498 [queue=0] packet #11, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:15.779427 [queue=0] packet #12, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:16.780384 [queue=0] packet #13, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:21.714710 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:21.715711 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:22.714788 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:23.715471 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:24.716120 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:25.716693 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:59.355695 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:12:59.355695 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:27.505726 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:27.505726 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:28.506079 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:29.506693 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:30.507362 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:31.507430 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:41.644236 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:41.644236 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:42.644526 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:43.644717 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:44.645398 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:45.645720 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:58.457057 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:15:58.458057 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:16:21.319465 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:16:21.319465 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:16:44.875362 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:16:44.876362 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:31.131261 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:31.131261 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:37.409455 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:37.410445 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:53.298440 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:17:53.298440 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:18:09.398389 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:18:09.398389 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:18:26.136059 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:18:26.136059 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:05.238606 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:05.238606 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:47.758561 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:47.758561 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:48.758695 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:49.758902 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:50.759845 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:51.760691 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:52.761655 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:53.762563 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:19:54.762575 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:18.374252 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:18.374252 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:19.374443 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:20.375062 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:21.375313 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:22.375466 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:23.375721 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:24.376637 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:39.918152 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:39.918152 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:40.918498 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:41.918925 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:42.919294 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:48.117830 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:20:48.117830 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:22.852561 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:22.852561 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:23.853396 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:24.853402 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:25.853696 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:26.853790 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:21:27.854154 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:22:03.816374 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:22:03.818375 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:22:40.451106 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:22:40.451106 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:46.430747 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:46.430747 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:47.431364 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:48.431378 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:49.431505 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:24:50.431820 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:54.915954 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:54.915954 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:55.916415 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:56.917270 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:57.917352 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:58.918279 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:25:59.918983 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:00.919346 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:01.919800 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:02.920732 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:03.920798 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:41.599207 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:41.599207 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:42.599687 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:43.599887 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:44.600521 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:45.601350 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:46.602126 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:47.602386 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:48.602645 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:49.603438 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:50.603949 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:51.604396 [queue=0] packet #11, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:52.605128 [queue=0] packet #12, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:53.605650 [queue=0] packet #13, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:54.605787 [queue=0] packet #14, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:55.606700 [queue=0] packet #15, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:56.607050 [queue=0] packet #16, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:57.607108 [queue=0] packet #17, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:58.608063 [queue=0] packet #18, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:26:59.608460 [queue=0] packet #19, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:27:00.608499 [queue=0] packet #20, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:27:01.609561 [queue=0] packet #21, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:27:02.610343 [queue=0] packet #22, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:22.167969 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:22.167969 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:23.168805 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:24.169648 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:25.170165 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:26.170391 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:27.170780 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:28.171149 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:29.171737 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:30.172175 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:31.172246 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:32.172915 [queue=0] packet #11, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:33.173718 [queue=0] packet #12, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:34.174130 [queue=0] packet #13, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:35.174624 [queue=0] packet #14, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:36.177147 [queue=0] packet #15, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:37.176851 [queue=0] packet #16, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:38.178595 [queue=0] packet #17, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:39.178806 [queue=0] packet #18, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:58.639171 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:28:58.640171 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:22.685439 [queue=0] packet #0, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:22.685439 [queue=0] packet #1, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:23.686440 [queue=0] packet #2, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:24.686494 [queue=0] packet #3, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:25.687190 [queue=0] packet #4, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:26.687225 [queue=0] packet #5, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:27.688177 [queue=0] packet #6, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:28.689109 [queue=0] packet #7, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:29.689684 [queue=0] packet #8, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:30.690516 [queue=0] packet #9, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:31.691395 [queue=0] packet #10, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:32.692061 [queue=0] packet #11, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:33.692614 [queue=0] packet #12, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:34.692848 [queue=0] packet #13, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:35.693487 [queue=0] packet #14, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:36.693833 [queue=0] packet #15, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:37.694662 [queue=0] packet #16, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:38.695266 [queue=0] packet #17, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:39.695302 [queue=0] packet #18, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:40.695377 [queue=0] packet #19, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:41.696290 [queue=0] packet #20, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:42.696991 [queue=0] packet #21, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:43.697947 [queue=0] packet #22, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:44.698708 [queue=0] packet #23, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:45.699015 [queue=0] packet #24, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:46.699127 [queue=0] packet #25, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:47.700067 [queue=0] packet #26, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:48.700768 [queue=0] packet #27, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:49.701389 [queue=0] packet #28, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
22:29:50.702259 [queue=0] packet #29, 127.0.0.1:8081 -> 127.0.0.1:8080, sz=12 is delivered
